"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Antigua and Barbuda","ATG","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.662642982345181","0.849084497007695","1.79679406411872","1.44682128520946","1.54013507156777","2.47358549546733","5.61344849256353","8.91284722222222","15.3134328358209","19.0833105750265","6.88607708128409","6.23822373438142","5.40699086388343","4.71027317101019","6.05320409718107","9.88326886285243","5.58027253233728","6.3905180102916","6.70146200425509","5.53580948754216","1.94729174042101","1.45543754961268","4.04924911660777","1.17730565753291","2.07394839165783","3.57335702616721","3.62388641020797","4.05372540349326","4.26535238152047","4.29294430185961","4.23352225020991","3.97716433654746","3.85847691700644","3.87997941033487","3.73249766449616","3.73578831551637","3.87898661871265","3.96233550727434","3.99530375324041","4.03306815265608","4.1239710949464","4.09566525976698","4.29331370412445","4.62087452602156","4.77814790894773","4.80699808409801","4.91364436717201","5.13647257088454","5.1945003135881","5.44675735459121","5.53956750932274","5.36340747396024","5.41844653171725","5.36045346745175","5.37764854614412","","",
"Australia","AUS","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","8.58293664258675","8.64156901650291","8.83568804691864","9.2264399086758","9.75907343064386","10.6223213909378","10.3280924384173","10.9556247987118","11.2101677075527","11.6005543504852","11.8028905412969","11.8091175697612","11.9516315549822","12.7796868460389","12.559668731327","12.6598998056575","12.4167917765268","13.2318961386697","14.069858615406","14.1290919801571","15.0249160087122","15.4325008374087","15.4249318091975","14.6400841303923","15.2209752959341","15.3084102043407","14.9805731533736","15.7469578022492","15.7961677816625","16.5198629151204","15.4528816707784","15.1279662115251","15.3177685052872","15.7014518027962","15.5765862783534","15.5965188136344","16.5018003932063","16.5142732084031","16.9356958473625","17.1902976857233","17.2006098261369","16.7333674341936","17.3704517744283","16.9019589452838","17.0265153472381","17.1697114460549","17.6513983061083","17.8652600395629","18.1608756564953","18.2001819589981","17.7408450531619","17.5388777559057","17.0768190552605","16.1033361388737","15.3985998453413","","",
"Austria","AUT","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","4.37331882803344","4.49636164096378","4.75536167309783","5.15519374743844","5.39100398806667","5.25219653332625","5.36172468262373","5.41773672705347","5.71111010419798","6.00632517835173","6.78880730716105","6.95365191197046","7.448516814438","7.93086698527507","7.56269727826075","7.1768448547237","7.72125001239174","7.42806328393075","7.60137180396718","8.15884640220944","6.92847899968117","7.41616061389589","7.11212494091738","6.87437327341902","7.21427866724751","7.23076635313884","7.14430485162476","7.62341981462749","7.03203069825559","7.10244899742991","7.51324615615048","7.94409618394378","7.22623642836381","7.22301730930338","7.18926470095329","7.52151610701085","7.9380082992661","7.86366799568426","7.98100426123845","7.74113061482493","7.77425973898237","8.19276989783884","8.29911579584004","8.8895623340885","8.85836370342216","9.02016959759373","8.72729787156076","8.4064189359829","8.29509597793474","7.51875110192905","8.07113180231399","7.74813430456944","7.38707716295308","7.36913746590993","6.873713220337","","",
"Azerbaijan","AZE","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.61863709021945","6.46458585723816","5.5253585625905","4.33741444372154","4.02647275537808","3.80302274104551","4.0029756097561","3.57983539507062","3.66627102850185","3.54710548377552","3.62394434620868","3.71816992749663","3.86322963943899","4.09180192686952","4.6162998626916","3.55534009998485","4.05138348129721","3.56566821757272","3.38822587905988","3.64617987716669","3.82487717012357","3.78506883600917","3.93156060898919","","",
"Burundi","BDI","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","0.0152069915391152","0.016160066388106","0.0158330230675033","0.0119140602155512","0.0151205798923661","0.0147404641216219","0.0165865908698213","0.0216230368190137","0.0180399617317484","0.020922059764517","0.0206938564866662","0.020494677922811","0.0253344884809946","0.0209742954775359","0.0235336965215278","0.0259104876643269","0.0262345647468118","0.0274112889360652","0.0356294681060635","0.0373368977752626","0.0363874808290792","0.0461597112702777","0.0481308129080356","0.0491318071673175","0.0484735824056891","0.0499938248536009","0.0442671237837707","0.0506988225811095","0.0385970419626197","0.0430084690713613","0.0382172209514728","0.0393932284690815","0.0399699775546967","0.0399786449578317","0.0400624918061443","0.0407971274016103","0.0403074380507284","0.0402970883620484","0.0423950108003711","0.0313235747912278","0.0315484422098179","0.0232051456664087","0.0275696973080638","0.0207474072476499","0.0243659627758413","0.0235550450886968","0.0232194191516493","0.0224623988297369","0.0242600317328871","0.0267619600712467","0.030296972759882","0.0301757695111324","0.0444853762564713","","",
"Belgium","BEL","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","9.94159407412845","10.1038719949198","10.6411896304115","11.3869287398935","11.0536547171057","11.1416555548711","11.0420194279754","11.2172567535028","12.325687126277","12.8154496066362","13.0101788101329","12.5634251757595","13.4726952569298","14.2554864028118","13.8369655455829","12.4583038966604","13.2416797859736","12.8754387174913","13.8070579358738","14.2392338152602","13.7232962736892","12.5795550696816","11.9266847823165","10.3120794235109","10.6969663854393","10.5974402503959","10.4315417139407","10.4471727823271","10.135143850569","10.813514942144","10.6396716729644","11.090999877455","11.1464825142621","10.6750345456754","11.1051094037597","11.0811520506794","11.6238342474975","11.3288520215357","11.6019145530416","11.1730267457259","11.2296676990611","11.1337155145009","10.3854951012723","10.882114174905","10.6612902219787","10.3553929874524","10.1510389973111","9.74477719114976","9.75198480892529","9.24961568538969","10.1714652153634","9.04656054666003","8.54647821408693","8.67135248658724","8.32815989783976","","",
"Benin","BEN","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.0663540632548974","0.0520486303600316","0.0542088045208431","0.0475885607499275","0.0553035327237608","0.0571149950842515","0.0423826477102961","0.0522840763395114","0.0551707091657443","0.0707502575718404","0.0969526222899799","0.0985563258674744","0.127712647692658","0.122481633439585","0.127701407913379","0.135891141795284","0.0777841479959357","0.0865100559526469","0.103019122356863","0.101339606237457","0.139097134509768","0.112310111074812","0.125105341173008","0.112552905989655","0.120856597316361","0.173986403181862","0.155688061271798","0.118857274649783","0.118496584098961","0.130855167285752","0.14215759136896","0.159512216625346","0.168501161802115","0.205206742846442","0.221397671073217","0.22478045258382","0.207591275657959","0.193809927631944","0.187593089309325","0.234411618796722","0.232860968567938","0.256497595712598","0.285000234394469","0.313037269190904","0.323642155539533","0.299985405071894","0.471267008855899","0.531738986806416","0.507237393117284","0.5210631853076","0.553283259010318","0.559693353692425","0.562347006319148","0.580960914297046","0.61421385181193","","",
"Burkina Faso","BFA","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.00911190221001522","0.0187299012376956","0.0170031163274349","0.0175042031130384","0.0215752840324071","0.0198412713749331","0.0195336585391838","0.0192168509975353","0.0188949623309798","0.0218898681553801","0.0254263414287238","0.0262689134272207","0.0276984048370752","0.0284432144902869","0.0339984447125442","0.0357491902325842","0.0333149135078419","0.0389683595785861","0.0533417018600577","0.0610098901981757","0.063420190087915","0.0797954520726798","0.080427282906239","0.0809238098027423","0.0618369453537677","0.061686818953696","0.0605718742899423","0.0635187178296804","0.066263378371182","0.0957371731328257","0.066173050745236","0.0692874231885583","0.0678408447869785","0.0656433996798317","0.0657450429823478","0.0621471339891325","0.0682298658648217","0.0756398219087893","0.0785638329490285","0.0825527504451283","0.0897168507561461","0.0835042685025443","0.0817334927723682","0.0851940172684745","0.0847059710132382","0.0838753443059232","0.098375846950256","0.115526282202363","0.130556621682392","0.127633337580053","0.125717252121518","0.137496219353131","0.158663009401362","0.179132409048047","0.162018806234081","","",
"Bangladesh","BGD","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","0.0519149459291894","0.0663027432122477","0.0666923614734157","0.068294130348751","0.0763046428385125","0.0775725791787662","0.0781156246567256","0.0839038554521703","0.0937557428508794","0.0947396186116054","0.0999811864874635","0.0932334831838741","0.100553934658948","0.109813431596709","0.119727918753181","0.120625234273771","0.134150581209838","0.129867980102401","0.146281294377981","0.146609266003818","0.159575352840912","0.153104601947846","0.163272687732974","0.192205167298193","0.198152233396907","0.202365813666731","0.190182467547026","0.195585169618053","0.211802224728946","0.242020015933527","0.246756218254776","0.256602160448556","0.266823041487914","0.27524659383323","0.299529172870806","0.301630725970214","0.332727819357918","0.357158767009139","0.393936699015154","0.41201118567064","0.433487963070874","0.442400827683764","0.459141964802809","","",
"Bulgaria","BGR","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","2.83390112126359","3.26992007420763","3.83589181806542","4.25978092742827","5.26298791553398","5.64565194179349","5.90543671471388","6.63836916107937","7.11221440252304","7.86993281616737","7.21342437205919","7.53255267592467","7.71565670110305","7.98355022122228","8.21095803598331","8.37787747877417","8.34794617266985","8.62876646248721","9.23652954743073","8.96813200633587","8.74423866745434","9.03643153048149","10.1072753140273","10.108336620156","9.74996147055374","9.99278347627662","10.217299937677","10.2141340013258","9.71884349134872","9.77126186722229","8.5430107903053","6.66675756487184","6.34713736176495","8.0097963802801","6.4145207886076","6.90032639520956","6.76324103837626","6.20984958255876","5.93432529315886","5.35671807648237","5.32803434248386","5.80006647403679","5.69526694679362","6.08437008501379","6.06489180832618","6.25628204411767","6.44533327228891","6.92543528202448","6.77208754122923","5.73119372396296","5.9649002061902","6.71538056004032","6.11945652602394","5.4506959628306","5.87161586934993","","",
"Bahrain","BHR","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","3.54447844262346","10.5492810940236","9.19164394954489","6.71068822274616","8.74207570795081","6.55411858230495","3.38439357597247","5.12466911145907","5.50087464428641","6.17564780167247","12.1942992874109","13.7983541522931","16.0662782832581","23.0558642658239","21.4566176149513","21.5857216284052","23.1713996729538","24.6381759709739","24.0103687170181","23.7265269925729","21.9171436669186","22.788877900139","25.4918020468973","20.7558707945941","22.6110670461438","24.3050330210047","25.4035946129251","25.4581879088498","26.1465750362208","24.398900413644","25.0588549616781","23.2997812717625","20.8416401095802","27.3069302683822","26.9092683974177","26.2876943191313","26.9954792730892","29.1113929369842","29.9895926687545","28.3085060757684","28.0509107542122","19.9660038219537","21.3541042075881","21.1484067901956","21.1001593062826","21.6019312435895","19.6470888363484","25.9159573738936","26.7082119882647","23.8117084054483","23.5854808995682","22.4133347519184","20.5148509825668","23.8043569652375","23.4497548258489","","",
"Bahamas, The","BHS","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","3.7497626177781","4.74669875247594","5.99643219940041","5.55811140866861","8.11853580457449","9.39961015037057","7.46598253692798","11.1733580588301","10.2871200993526","10.627173542448","15.2003141348891","38.7236617336639","36.4970000955921","43.3805485762144","39.9192053981923","43.7014485234167","33.5140174803786","49.2998868657761","32.7916015343923","33.6386095363827","37.9301009679058","13.0066853609166","10.2714288956986","8.95633406901819","8.06687389952829","6.43752743015165","5.90385604543117","5.84567345815204","6.22080224897911","7.73152563639324","7.61049559952562","6.82517348611345","6.73782004554097","6.27473309608541","6.11399264212835","6.0080421202927","5.87929454878607","4.75354218210963","5.79013307591533","5.70837477688608","5.60101044009534","5.17748197997592","5.10035354205145","4.80809891495062","5.34372422688403","5.29029700925439","4.95732364589227","4.93820838494076","4.29090617077172","4.62952859751561","4.5833434950337","5.0918328932149","5.29293703079516","7.42654013360195","6.3232575117291","","",
"Bosnia and Herzegovina","BIH","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5509526193198","3.08304356238835","0.818125483689288","0.8920140218622","1.12618023911895","2.23688670091469","2.82469147323613","2.76065023763553","3.66047151012051","3.54323567251896","3.78761414447296","3.83365178301392","4.12833487645873","4.28516314824952","4.64746096540571","4.67751404345522","5.35493605987248","5.52610300486233","5.71613483199197","6.47538958460123","6.10128008332876","6.08081333725751","6.23471916168303","","",
"Belarus","BLR","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.55693157791699","7.49767018263502","6.36122489488609","5.9616628408868","5.92169970472441","5.88670030641495","5.77018055417618","5.59628006635857","5.38974529064763","5.31404901159273","5.31192965661918","5.46414591207757","5.97715799947914","6.12247158630845","6.46244665756856","6.33031403877835","6.62316355451861","6.43968426694044","6.64269666046859","6.76251734899356","6.67999158961994","6.73665225121031","6.70195770525782","","",
"Belize","BLZ","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.477971845672576","0.387210542432658","0.715446069169473","0.622369314324508","0.818296480998166","0.794777561039964","0.737779728753418","1.07382067937387","0.884672715210105","1.13766445023939","0.990415936881046","1.14600177894593","1.24011797090051","1.13446873018083","1.17293061299093","1.32084646555606","1.3024040489245","1.44550292359241","1.55688842514302","1.47920455751743","1.32277062883702","1.24249488364528","1.13761716171617","1.10606332866989","1.07485016869664","1.15621418739882","1.21103038309115","1.30423359339146","1.39283240610407","1.63893627806332","1.66191242961952","1.88025700323347","1.83050891069747","1.911287547567","1.85464660789194","1.82496871421462","1.4415657350381","1.754022905517","1.60830539681437","1.4574355927807","1.60134241756464","1.75451793053682","1.6502520918667","1.6077954891688","1.42116853623288","1.48866657017689","1.52609313251727","1.59751614405828","1.42528701843777","1.86895763054703","1.67610569388821","1.82686092007096","1.41582591082296","1.49159889709194","1.407601494481","","",
"Bermuda","BMU","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","3.55137387387387","3.86848351648352","3.38371244635193","3.151928721174","4.12443762781186","3.5864870259481","3.95460784313725","4.09011538461538","4.22050943396226","3.667","4.13370909090909","4.23115384615385","4.66832103321033","7.90654275092937","8.30911985018727","8.64858490566038","8.82285714285714","8.51513108614232","7.9360447761194","8.58814126394052","7.98194622279129","7.06089009990917","7.1423470215874","8.06438405149294","7.86393846481045","7.92718548982389","7.34908159353107","9.88871026292589","11.0612713592815","13.2742645434306","8.46810841789435","9.13317293844564","7.88534857923031","9.15038193855033","8.96350303438975","8.89959160445888","8.78191887442","8.66788435790204","8.54427908045223","8.37692747001713","8.36199116976372","8.44822731345194","8.85974059003052","8.85986577181208","9.14736429243803","9.0883343205412","10.1161756272957","11.2460393293059","9.94375928791384","7.262934974709","9.34712241262822","6.87235920946658","7.35686286613784","7.05181458746789","8.83831498794885","","",
"Bolivia","BOL","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.272037870294134","0.27662144175554","0.286626419290602","0.310159592885461","0.371215505842479","0.37115111077264","0.407084553833824","0.44656978493672","0.503738612564476","0.577435828883063","0.551786173220252","0.665554708079897","0.760237313815018","0.720636556063561","0.717366887466933","0.81037347454922","0.894576639511484","0.856199952729219","0.939655033846561","0.866274903672856","0.835142385601768","0.839129112530484","0.74531728401959","0.719868925294801","0.664043489635027","0.664145825116114","0.595940953878521","0.623387481491886","0.653551373645167","0.742885590846768","0.839700279044911","0.858995775629419","0.933241508659848","1.07633122875516","1.16403110935762","1.30169608630642","1.27342177972678","1.39023371666738","1.36925631807815","1.27630252659509","1.32705678701584","1.01468179076371","1.20137877317962","1.25904043167068","1.23940655734817","1.3353309424268","1.62190674169431","1.3061689504275","1.37896561979322","1.43354506131319","1.53287064380966","1.60202932168512","1.83546905538859","1.81899738314335","1.93241949870287","","",
"Brazil","BRA","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.649630979052413","0.661770535286433","0.701235515045672","0.705320917124085","0.698986877372637","0.675446675262479","0.749139804947701","0.750561092264598","0.854945683751408","0.90724985934266","0.983579957420785","1.05020724614068","1.1419874189062","1.29126064522285","1.36535234860604","1.40471880950191","1.40776788185635","1.44382528288587","1.5307923886231","1.59133237418612","1.54416233950808","1.38518927878848","1.35628377162456","1.28294709947476","1.27112807641864","1.33589163606275","1.43598687140046","1.4689960652773","1.45389900060931","1.45900582663752","1.39862060903109","1.44318689320131","1.42792197431285","1.46843188866337","1.51625700823636","1.59182302585589","1.72686421676611","1.79382867774089","1.83515237411107","1.8532907324675","1.87111831255912","1.89835387399665","1.84437961081553","1.76248236204189","1.82867198122873","1.8580879921582","1.83939385948897","1.90137191704841","2.00867025815536","1.88381178441449","2.13293757108779","2.21158723527567","2.3435701150308","2.48841718370983","2.59438828549778","","",
"Barbados","BRB","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.746296641104361","0.838884140919725","1.11940099576071","0.816329675880935","0.766085262228892","0.872449803291782","1.13407246106658","1.42575680096019","1.85515115999646","2.01912884121507","1.79628466639871","2.01655591892849","2.08075264764477","1.97705534703016","2.00940545270897","2.31018883568938","2.14882963417986","2.37309071322915","2.52257311064184","2.39427973102633","2.67543240521186","2.70953453453453","2.54250495388846","2.69422594865589","2.93138134666703","3.30987715102921","3.57078867007354","3.65830263459247","3.65952492389576","3.81599333996254","4.12649112430581","4.61752176825184","3.73435831324566","4.23722770621349","2.83342991875462","3.12781222755219","3.1989832369464","3.37928037610744","4.25615599925359","4.49985497653595","4.4028949738185","4.51118828158191","4.52502596895513","4.66021935076288","4.73999875499376","4.93824290443015","4.9864128359978","4.93979359043998","5.84458331380107","5.80725751427443","5.28599737453008","5.44951372233171","5.22210700143829","5.12714639179637","4.49017767348307","","",
"Brunei Darussalam","BRN","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","4.08217016331274","3.55578531707089","4.13743911702936","3.8011776523895","3.48531395634045","3.2579643641689","4.57879533340788","3.91167528934877","3.63746502755405","3.94419059788278","63.3602633061436","55.3862192947556","66.5915409683754","67.1888395261174","52.7676923969596","43.7986837466212","35.8146340593494","36.5917389985867","52.6409131785255","39.6488414972077","35.4884995540065","7.34921158507634","10.1580425754871","12.7571275031112","8.78828467604833","11.5639074971494","9.95449231941534","13.9660258730252","23.3858290585704","25.2374698823922","23.9332380161138","19.9411733777988","19.0334972240777","17.6353766268798","16.2119333390899","16.1145051010794","15.9822513365649","16.2174478749383","16.5072551390568","11.98024450717","14.1402018359085","13.2505667167475","12.6226997667694","12.9915871744735","13.9020897133146","13.7076416236259","13.1328615800135","22.4501819326476","24.0468843934903","20.4862470425148","21.1059455259326","24.6071779357534","24.1807638812452","19.2335919707382","22.1247012416688","","",
"Bhutan","BTN","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","0.0122929524205417","0.0119037957754023","0.0115298149632914","0.0111692536367845","0.0108189282563735","0.0104776817093451","0.0101451079664135","0.0196451339854925","0.0285455545637598","0.0553662648783311","0.0537720078597754","0.0610614206194396","0.0765642036886672","0.0663940232704986","0.113149078726968","0.133437362204556","0.113893306167073","0.205172679078485","0.212672998590686","0.117563747390416","0.238879169148303","0.348078483632492","0.40704200178731","0.350495204705639","0.411780764100112","0.484302076029809","0.579057236723014","0.742063417014339","0.703429830952403","0.690592474481789","0.690660881454302","0.653044436906377","0.689377785913235","0.605839591680916","0.481081773343621","0.603125918503165","0.583684404696026","0.571168834193648","0.601619231043584","0.544051574760168","0.670263220461739","0.990398509135596","1.0860250183607","1.20322081779333","1.28932137116716","","",
