timestamp,id,tide,location,latitude,longitude,country,year
1985-12-31,1,0.0,Brest,48.383,-4.495,FRA,1985
1986-12-31,1,-1.0,Brest,48.383,-4.495,FRA,1986
1987-12-31,1,4.0,Brest,48.383,-4.495,FRA,1987
1988-12-31,1,9.0,Brest,48.383,-4.495,FRA,1988
1989-12-31,1,15.0,Brest,48.383,-4.495,FRA,1989
1990-12-31,1,16.0,Brest,48.383,-4.495,FRA,1990
1991-12-31,1,15.0,Brest,48.383,-4.495,FRA,1991
1992-12-31,1,8.0,Brest,48.383,-4.495,FRA,1992
1993-12-31,1,5.0,Brest,48.383,-4.495,FRA,1993
1994-12-31,1,7.0,Brest,48.383,-4.495,FRA,1994
1995-12-31,1,13.0,Brest,48.383,-4.495,FRA,1995
1996-12-31,1,24.0,Brest,48.383,-4.495,FRA,1996
1997-12-31,1,35.0,Brest,48.383,-4.495,FRA,1997
1998-12-31,1,38.0,Brest,48.383,-4.495,FRA,1998
1999-12-31,1,37.0,Brest,48.383,-4.495,FRA,1999
2000-12-31,1,41.0,Brest,48.383,-4.495,FRA,2000
2001-12-31,1,45.0,Brest,48.383,-4.495,FRA,2001
2002-12-31,1,50.0,Brest,48.383,-4.495,FRA,2002
2003-12-31,1,55.0,Brest,48.383,-4.495,FRA,2003
2004-12-31,1,56.0,Brest,48.383,-4.495,FRA,2004
2005-12-31,1,44.0,Brest,48.383,-4.495,FRA,2005
2006-12-31,1,40.0,Brest,48.383,-4.495,FRA,2006
2007-12-31,1,34.0,Brest,48.383,-4.495,FRA,2007
2008-12-31,1,36.0,Brest,48.383,-4.495,FRA,2008
2009-12-31,1,41.0,Brest,48.383,-4.495,FRA,2009
2010-12-31,1,58.0,Brest,48.383,-4.495,FRA,2010
2011-12-31,1,59.0,Brest,48.383,-4.495,FRA,2011
2012-12-31,1,63.0,Brest,48.383,-4.495,FRA,2012
2013-12-31,1,65.0,Brest,48.383,-4.495,FRA,2013
2014-12-31,1,77.0,Brest,48.383,-4.495,FRA,2014
2015-12-31,1,70.0,Brest,48.383,-4.495,FRA,2015
2016-12-31,1,78.0,Brest,48.383,-4.495,FRA,2016
1985-12-31,3,0.0,Sheerness,51.446000000000005,743.0,GBR,1985
1986-12-31,3,0.0,Sheerness,51.446000000000005,743.0,GBR,1986
1987-12-31,3,-4.0,Sheerness,51.446000000000005,743.0,GBR,1987
1988-12-31,3,-8.0,Sheerness,51.446000000000005,743.0,GBR,1988
1989-12-31,3,-4.0,Sheerness,51.446000000000005,743.0,GBR,1989
1990-12-31,3,-10.0,Sheerness,51.446000000000005,743.0,GBR,1990
1991-12-31,3,-24.0,Sheerness,51.446000000000005,743.0,GBR,1991
1992-12-31,3,-29.0,Sheerness,51.446000000000005,743.0,GBR,1992
1993-12-31,3,-41.0,Sheerness,51.446000000000005,743.0,GBR,1993
1994-12-31,3,-54.0,Sheerness,51.446000000000005,743.0,GBR,1994
1995-12-31,3,-57.0,Sheerness,51.446000000000005,743.0,GBR,1995
1996-12-31,3,-51.0,Sheerness,51.446000000000005,743.0,GBR,1996
1997-12-31,3,-46.0,Sheerness,51.446000000000005,743.0,GBR,1997
1998-12-31,3,-44.0,Sheerness,51.446000000000005,743.0,GBR,1998
1999-12-31,3,-40.0,Sheerness,51.446000000000005,743.0,GBR,1999
2000-12-31,3,-18.0,Sheerness,51.446000000000005,743.0,GBR,2000
2001-12-31,3,21.0,Sheerness,51.446000000000005,743.0,GBR,2001
2002-12-31,3,43.0,Sheerness,51.446000000000005,743.0,GBR,2002
2003-12-31,3,48.0,Sheerness,51.446000000000005,743.0,GBR,2003
2004-12-31,3,41.0,Sheerness,51.446000000000005,743.0,GBR,2004
2005-12-31,3,39.0,Sheerness,51.446000000000005,743.0,GBR,2005
2006-12-31,3,32.0,Sheerness,51.446000000000005,743.0,GBR,2006
2007-12-31,3,32.0,Sheerness,51.446000000000005,743.0,GBR,2007
2008-12-31,3,30.0,Sheerness,51.446000000000005,743.0,GBR,2008
2009-12-31,3,38.0,Sheerness,51.446000000000005,743.0,GBR,2009
2010-12-31,3,42.0,Sheerness,51.446000000000005,743.0,GBR,2010
2011-12-31,3,47.0,Sheerness,51.446000000000005,743.0,GBR,2011
2012-12-31,3,53.0,Sheerness,51.446000000000005,743.0,GBR,2012
2013-12-31,3,52.0,Sheerness,51.446000000000005,743.0,GBR,2013
2014-12-31,3,27.5,Sheerness,51.446000000000005,743.0,GBR,2014
2015-12-31,3,3.0,Sheerness,51.446000000000005,743.0,GBR,2015
2016-12-31,3,3.0,Sheerness,51.446000000000005,743.0,GBR,2016
1985-12-31,5,0.0,Holyhead,53.31399999999999,-4.62,GBR,1985
1986-12-31,5,-5.0,Holyhead,53.31399999999999,-4.62,GBR,1986
1987-12-31,5,-8.0,Holyhead,53.31399999999999,-4.62,GBR,1987
1988-12-31,5,-7.0,Holyhead,53.31399999999999,-4.62,GBR,1988
1989-12-31,5,4.0,Holyhead,53.31399999999999,-4.62,GBR,1989
1990-12-31,5,9.0,Holyhead,53.31399999999999,-4.62,GBR,1990
1991-12-31,5,3.0,Holyhead,53.31399999999999,-4.62,GBR,1991
1992-12-31,5,4.0,Holyhead,53.31399999999999,-4.62,GBR,1992
1993-12-31,5,1.0,Holyhead,53.31399999999999,-4.62,GBR,1993
1994-12-31,5,-19.0,Holyhead,53.31399999999999,-4.62,GBR,1994
1995-12-31,5,-30.0,Holyhead,53.31399999999999,-4.62,GBR,1995
1996-12-31,5,-10.0,Holyhead,53.31399999999999,-4.62,GBR,1996
1997-12-31,5,-5.0,Holyhead,53.31399999999999,-4.62,GBR,1997
1998-12-31,5,-5.0,Holyhead,53.31399999999999,-4.62,GBR,1998
1999-12-31,5,3.0,Holyhead,53.31399999999999,-4.62,GBR,1999
2000-12-31,5,17.0,Holyhead,53.31399999999999,-4.62,GBR,2000
2001-12-31,5,27.0,Holyhead,53.31399999999999,-4.62,GBR,2001
2002-12-31,5,39.0,Holyhead,53.31399999999999,-4.62,GBR,2002
2003-12-31,5,35.0,Holyhead,53.31399999999999,-4.62,GBR,2003
2004-12-31,5,37.0,Holyhead,53.31399999999999,-4.62,GBR,2004
2005-12-31,5,30.0,Holyhead,53.31399999999999,-4.62,GBR,2005
2006-12-31,5,40.0,Holyhead,53.31399999999999,-4.62,GBR,2006
2007-12-31,5,34.0,Holyhead,53.31399999999999,-4.62,GBR,2007
2008-12-31,5,33.0,Holyhead,53.31399999999999,-4.62,GBR,2008
2009-12-31,5,36.0,Holyhead,53.31399999999999,-4.62,GBR,2009
2010-12-31,5,48.0,Holyhead,53.31399999999999,-4.62,GBR,2010
2011-12-31,5,50.0,Holyhead,53.31399999999999,-4.62,GBR,2011
2012-12-31,5,67.0,Holyhead,53.31399999999999,-4.62,GBR,2012
2013-12-31,5,71.0,Holyhead,53.31399999999999,-4.62,GBR,2013
2014-12-31,5,81.0,Holyhead,53.31399999999999,-4.62,GBR,2014
2015-12-31,5,77.0,Holyhead,53.31399999999999,-4.62,GBR,2015
2016-12-31,5,73.0,Holyhead,53.31399999999999,-4.62,GBR,2016
1985-12-31,7,0.0,Cuxhaven 2,53.867,8.717,DEU,1985
1986-12-31,7,-16.0,Cuxhaven 2,53.867,8.717,DEU,1986
1987-12-31,7,-24.0,Cuxhaven 2,53.867,8.717,DEU,1987
1988-12-31,7,-29.0,Cuxhaven 2,53.867,8.717,DEU,1988
1989-12-31,7,-13.0,Cuxhaven 2,53.867,8.717,DEU,1989
1990-12-31,7,16.0,Cuxhaven 2,53.867,8.717,DEU,1990
1991-12-31,7,23.0,Cuxhaven 2,53.867,8.717,DEU,1991
1992-12-31,7,28.0,Cuxhaven 2,53.867,8.717,DEU,1992
1993-12-31,7,9.0,Cuxhaven 2,53.867,8.717,DEU,1993
1994-12-31,7,17.0,Cuxhaven 2,53.867,8.717,DEU,1994
1995-12-31,7,11.0,Cuxhaven 2,53.867,8.717,DEU,1995
1996-12-31,7,-10.0,Cuxhaven 2,53.867,8.717,DEU,1996
1997-12-31,7,-11.0,Cuxhaven 2,53.867,8.717,DEU,1997
1998-12-31,7,16.0,Cuxhaven 2,53.867,8.717,DEU,1998
1999-12-31,7,20.0,Cuxhaven 2,53.867,8.717,DEU,1999
2000-12-31,7,20.0,Cuxhaven 2,53.867,8.717,DEU,2000
2001-12-31,7,53.0,Cuxhaven 2,53.867,8.717,DEU,2001
2002-12-31,7,63.0,Cuxhaven 2,53.867,8.717,DEU,2002
2003-12-31,7,54.0,Cuxhaven 2,53.867,8.717,DEU,2003
2004-12-31,7,55.0,Cuxhaven 2,53.867,8.717,DEU,2004
2005-12-31,7,50.0,Cuxhaven 2,53.867,8.717,DEU,2005
2006-12-31,7,50.0,Cuxhaven 2,53.867,8.717,DEU,2006
2007-12-31,7,68.0,Cuxhaven 2,53.867,8.717,DEU,2007
2008-12-31,7,79.0,Cuxhaven 2,53.867,8.717,DEU,2008
2009-12-31,7,67.0,Cuxhaven 2,53.867,8.717,DEU,2009
2010-12-31,7,62.0,Cuxhaven 2,53.867,8.717,DEU,2010
2011-12-31,7,66.0,Cuxhaven 2,53.867,8.717,DEU,2011
2012-12-31,7,50.0,Cuxhaven 2,53.867,8.717,DEU,2012
2013-12-31,7,33.0,Cuxhaven 2,53.867,8.717,DEU,2013
2014-12-31,7,35.0,Cuxhaven 2,53.867,8.717,DEU,2014
2015-12-31,7,59.0,Cuxhaven 2,53.867,8.717,DEU,2015
2016-12-31,7,60.0,Cuxhaven 2,53.867,8.717,DEU,2016
1985-12-31,8,0.0,Wismar 2,53.898999999999994,11.458,DEU,1985
1986-12-31,8,-11.0,Wismar 2,53.898999999999994,11.458,DEU,1986
1987-12-31,8,-1.0,Wismar 2,53.898999999999994,11.458,DEU,1987
1988-12-31,8,0.0,Wismar 2,53.898999999999994,11.458,DEU,1988
1989-12-31,8,25.0,Wismar 2,53.898999999999994,11.458,DEU,1989
1990-12-31,8,34.0,Wismar 2,53.898999999999994,11.458,DEU,1990
1991-12-31,8,29.0,Wismar 2,53.898999999999994,11.458,DEU,1991
1992-12-31,8,28.0,Wismar 2,53.898999999999994,11.458,DEU,1992
1993-12-31,8,18.0,Wismar 2,53.898999999999994,11.458,DEU,1993
1994-12-31,8,-2.0,Wismar 2,53.898999999999994,11.458,DEU,1994
1995-12-31,8,3.0,Wismar 2,53.898999999999994,11.458,DEU,1995
1996-12-31,8,1.0,Wismar 2,53.898999999999994,11.458,DEU,1996
1997-12-31,8,1.0,Wismar 2,53.898999999999994,11.458,DEU,1997
1998-12-31,8,11.0,Wismar 2,53.898999999999994,11.458,DEU,1998
1999-12-31,8,14.0,Wismar 2,53.898999999999994,11.458,DEU,1999
2000-12-31,8,0.0,Wismar 2,53.898999999999994,11.458,DEU,2000
2001-12-31,8,10.0,Wismar 2,53.898999999999994,11.458,DEU,2001
2002-12-31,8,16.0,Wismar 2,53.898999999999994,11.458,DEU,2002
2003-12-31,8,10.0,Wismar 2,53.898999999999994,11.458,DEU,2003
2004-12-31,8,15.0,Wismar 2,53.898999999999994,11.458,DEU,2004
2005-12-31,8,22.0,Wismar 2,53.898999999999994,11.458,DEU,2005
2006-12-31,8,17.0,Wismar 2,53.898999999999994,11.458,DEU,2006
2007-12-31,8,31.0,Wismar 2,53.898999999999994,11.458,DEU,2007
2008-12-31,8,42.0,Wismar 2,53.898999999999994,11.458,DEU,2008
2009-12-31,8,42.0,Wismar 2,53.898999999999994,11.458,DEU,2009
2010-12-31,8,49.0,Wismar 2,53.898999999999994,11.458,DEU,2010
2011-12-31,8,59.0,Wismar 2,53.898999999999994,11.458,DEU,2011
2012-12-31,8,53.0,Wismar 2,53.898999999999994,11.458,DEU,2012
2013-12-31,8,50.0,Wismar 2,53.898999999999994,11.458,DEU,2013
2014-12-31,8,45.0,Wismar 2,53.898999999999994,11.458,DEU,2014
2015-12-31,8,45.0,Wismar 2,53.898999999999994,11.458,DEU,2015
2016-12-31,8,47.0,Wismar 2,53.898999999999994,11.458,DEU,2016
1985-12-31,9,0.0,Maassluis,51.918,4.25,NLD,1985
1986-12-31,9,-5.0,Maassluis,51.918,4.25,NLD,1986
1987-12-31,9,-3.0,Maassluis,51.918,4.25,NLD,1987
1988-12-31,9,5.0,Maassluis,51.918,4.25,NLD,1988
1989-12-31,9,12.0,Maassluis,51.918,4.25,NLD,1989
1990-12-31,9,23.0,Maassluis,51.918,4.25,NLD,1990
1991-12-31,9,12.0,Maassluis,51.918,4.25,NLD,1991
1992-12-31,9,9.0,Maassluis,51.918,4.25,NLD,1992
1993-12-31,9,-5.0,Maassluis,51.918,4.25,NLD,1993
1994-12-31,9,-2.0,Maassluis,51.918,4.25,NLD,1994
1995-12-31,9,0.0,Maassluis,51.918,4.25,NLD,1995
1996-12-31,9,-3.0,Maassluis,51.918,4.25,NLD,1996
1997-12-31,9,-11.0,Maassluis,51.918,4.25,NLD,1997
1998-12-31,9,-5.0,Maassluis,51.918,4.25,NLD,1998
1999-12-31,9,-5.0,Maassluis,51.918,4.25,NLD,1999
2000-12-31,9,-8.0,Maassluis,51.918,4.25,NLD,2000
2001-12-31,9,16.0,Maassluis,51.918,4.25,NLD,2001
2002-12-31,9,31.0,Maassluis,51.918,4.25,NLD,2002
2003-12-31,9,24.0,Maassluis,51.918,4.25,NLD,2003
2004-12-31,9,23.0,Maassluis,51.918,4.25,NLD,2004
2005-12-31,9,20.0,Maassluis,51.918,4.25,NLD,2005
2006-12-31,9,14.0,Maassluis,51.918,4.25,NLD,2006
2007-12-31,9,22.0,Maassluis,51.918,4.25,NLD,2007
2008-12-31,9,31.0,Maassluis,51.918,4.25,NLD,2008
2009-12-31,9,28.0,Maassluis,51.918,4.25,NLD,2009
2010-12-31,9,32.0,Maassluis,51.918,4.25,NLD,2010
2011-12-31,9,34.0,Maassluis,51.918,4.25,NLD,2011
2012-12-31,9,26.0,Maassluis,51.918,4.25,NLD,2012
2013-12-31,9,21.0,Maassluis,51.918,4.25,NLD,2013
2014-12-31,9,27.0,Maassluis,51.918,4.25,NLD,2014
2015-12-31,9,33.0,Maassluis,51.918,4.25,NLD,2015
2016-12-31,9,40.0,Maassluis,51.918,4.25,NLD,2016
1985-12-31,10,0.0,San Francisco,37.806999999999995,-122.465,USA,1985
1986-12-31,10,13.0,San Francisco,37.806999999999995,-122.465,USA,1986
1987-12-31,10,1.0,San Francisco,37.806999999999995,-122.465,USA,1987
1988-12-31,10,-40.0,San Francisco,37.806999999999995,-122.465,USA,1988
1989-12-31,10,-50.0,San Francisco,37.806999999999995,-122.465,USA,1989
1990-12-31,10,-46.0,San Francisco,37.806999999999995,-122.465,USA,1990
1991-12-31,10,-55.0,San Francisco,37.806999999999995,-122.465,USA,1991
1992-12-31,10,-43.0,San Francisco,37.806999999999995,-122.465,USA,1992
1993-12-31,10,-23.0,San Francisco,37.806999999999995,-122.465,USA,1993
1994-12-31,10,-21.0,San Francisco,37.806999999999995,-122.465,USA,1994
1995-12-31,10,-5.0,San Francisco,37.806999999999995,-122.465,USA,1995
1996-12-31,10,1.0,San Francisco,37.806999999999995,-122.465,USA,1996
1997-12-31,10,2.0,San Francisco,37.806999999999995,-122.465,USA,1997
1998-12-31,10,7.0,San Francisco,37.806999999999995,-122.465,USA,1998
1999-12-31,10,5.0,San Francisco,37.806999999999995,-122.465,USA,1999
2000-12-31,10,-9.0,San Francisco,37.806999999999995,-122.465,USA,2000
2001-12-31,10,-14.0,San Francisco,37.806999999999995,-122.465,USA,2001
2002-12-31,10,-27.0,San Francisco,37.806999999999995,-122.465,USA,2002
2003-12-31,10,-40.0,San Francisco,37.806999999999995,-122.465,USA,2003
2004-12-31,10,-29.0,San Francisco,37.806999999999995,-122.465,USA,2004
2005-12-31,10,-18.0,San Francisco,37.806999999999995,-122.465,USA,2005
2006-12-31,10,-2.0,San Francisco,37.806999999999995,-122.465,USA,2006
2007-12-31,10,-12.0,San Francisco,37.806999999999995,-122.465,USA,2007
2008-12-31,10,-16.0,San Francisco,37.806999999999995,-122.465,USA,2008
2009-12-31,10,-17.0,San Francisco,37.806999999999995,-122.465,USA,2009
2010-12-31,10,-20.0,San Francisco,37.806999999999995,-122.465,USA,2010
2011-12-31,10,-29.0,San Francisco,37.806999999999995,-122.465,USA,2011
2012-12-31,10,-18.0,San Francisco,37.806999999999995,-122.465,USA,2012
2013-12-31,10,-17.0,San Francisco,37.806999999999995,-122.465,USA,2013
2014-12-31,10,-4.0,San Francisco,37.806999999999995,-122.465,USA,2014
2015-12-31,10,12.0,San Francisco,37.806999999999995,-122.465,USA,2015
2016-12-31,10,20.0,San Francisco,37.806999999999995,-122.465,USA,2016
1985-12-31,11,0.0,Warnemunde 2,54.17,12.103,DEU,1985
1986-12-31,11,-13.0,Warnemunde 2,54.17,12.103,DEU,1986
1987-12-31,11,-5.0,Warnemunde 2,54.17,12.103,DEU,1987
1988-12-31,11,-9.0,Warnemunde 2,54.17,12.103,DEU,1988
1989-12-31,11,18.0,Warnemunde 2,54.17,12.103,DEU,1989
1990-12-31,11,28.0,Warnemunde 2,54.17,12.103,DEU,1990
1991-12-31,11,20.0,Warnemunde 2,54.17,12.103,DEU,1991
1992-12-31,11,19.0,Warnemunde 2,54.17,12.103,DEU,1992
1993-12-31,11,9.0,Warnemunde 2,54.17,12.103,DEU,1993
1994-12-31,11,-13.0,Warnemunde 2,54.17,12.103,DEU,1994
1995-12-31,11,-14.0,Warnemunde 2,54.17,12.103,DEU,1995
1996-12-31,11,-17.0,Warnemunde 2,54.17,12.103,DEU,1996
1997-12-31,11,-14.0,Warnemunde 2,54.17,12.103,DEU,1997
1998-12-31,11,1.0,Warnemunde 2,54.17,12.103,DEU,1998
1999-12-31,11,9.0,Warnemunde 2,54.17,12.103,DEU,1999
2000-12-31,11,5.0,Warnemunde 2,54.17,12.103,DEU,2000
2001-12-31,11,25.0,Warnemunde 2,54.17,12.103,DEU,2001
2002-12-31,11,34.0,Warnemunde 2,54.17,12.103,DEU,2002
2003-12-31,11,28.0,Warnemunde 2,54.17,12.103,DEU,2003
2004-12-31,11,36.0,Warnemunde 2,54.17,12.103,DEU,2004
2005-12-31,11,41.0,Warnemunde 2,54.17,12.103,DEU,2005
2006-12-31,11,36.0,Warnemunde 2,54.17,12.103,DEU,2006
2007-12-31,11,51.0,Warnemunde 2,54.17,12.103,DEU,2007
2008-12-31,11,59.0,Warnemunde 2,54.17,12.103,DEU,2008
2009-12-31,11,55.0,Warnemunde 2,54.17,12.103,DEU,2009
2010-12-31,11,58.0,Warnemunde 2,54.17,12.103,DEU,2010
2011-12-31,11,63.0,Warnemunde 2,54.17,12.103,DEU,2011
2012-12-31,11,51.0,Warnemunde 2,54.17,12.103,DEU,2012
2013-12-31,11,43.0,Warnemunde 2,54.17,12.103,DEU,2013
2014-12-31,11,34.0,Warnemunde 2,54.17,12.103,DEU,2014
2015-12-31,11,35.0,Warnemunde 2,54.17,12.103,DEU,2015
2016-12-31,11,33.0,Warnemunde 2,54.17,12.103,DEU,2016
1985-12-31,12,0.0,New York (The Battery),40.7,-74.013,USA,1985
1986-12-31,12,10.0,New York (The Battery),40.7,-74.013,USA,1986
1987-12-31,12,23.0,New York (The Battery),40.7,-74.013,USA,1987
1988-12-31,12,7.0,New York (The Battery),40.7,-74.013,USA,1988
1989-12-31,12,-6.0,New York (The Battery),40.7,-74.013,USA,1989
1990-12-31,12,-6.0,New York (The Battery),40.7,-74.013,USA,1990
1991-12-31,12,-3.0,New York (The Battery),40.7,-74.013,USA,1991
1992-12-31,12,-3.0,New York (The Battery),40.7,-74.013,USA,1992
1993-12-31,12,12.0,New York (The Battery),40.7,-74.013,USA,1993
1994-12-31,12,22.0,New York (The Battery),40.7,-74.013,USA,1994
1995-12-31,12,30.0,New York (The Battery),40.7,-74.013,USA,1995
1996-12-31,12,46.0,New York (The Battery),40.7,-74.013,USA,1996
1997-12-31,12,61.0,New York (The Battery),40.7,-74.013,USA,1997
1998-12-31,12,71.0,New York (The Battery),40.7,-74.013,USA,1998
1999-12-31,12,77.0,New York (The Battery),40.7,-74.013,USA,1999
2000-12-31,12,84.0,New York (The Battery),40.7,-74.013,USA,2000
2001-12-31,12,75.0,New York (The Battery),40.7,-74.013,USA,2001
2002-12-31,12,58.0,New York (The Battery),40.7,-74.013,USA,2002
2003-12-31,12,49.0,New York (The Battery),40.7,-74.013,USA,2003
2004-12-31,12,50.0,New York (The Battery),40.7,-74.013,USA,2004
2005-12-31,12,61.0,New York (The Battery),40.7,-74.013,USA,2005
2006-12-31,12,67.0,New York (The Battery),40.7,-74.013,USA,2006
2007-12-31,12,70.0,New York (The Battery),40.7,-74.013,USA,2007
2008-12-31,12,78.0,New York (The Battery),40.7,-74.013,USA,2008
2009-12-31,12,92.0,New York (The Battery),40.7,-74.013,USA,2009
2010-12-31,12,101.0,New York (The Battery),40.7,-74.013,USA,2010
2011-12-31,12,113.0,New York (The Battery),40.7,-74.013,USA,2011
2012-12-31,12,132.0,New York (The Battery),40.7,-74.013,USA,2012
2013-12-31,12,132.0,New York (The Battery),40.7,-74.013,USA,2013
2014-12-31,12,131.0,New York (The Battery),40.7,-74.013,USA,2014
2015-12-31,12,116.0,New York (The Battery),40.7,-74.013,USA,2015
2016-12-31,12,106.0,New York (The Battery),40.7,-74.013,USA,2016
1985-12-31,14,0.0,Helsinki,60.153999999999996,24.956,FIN,1985
1986-12-31,14,-20.0,Helsinki,60.153999999999996,24.956,FIN,1986
1987-12-31,14,-33.0,Helsinki,60.153999999999996,24.956,FIN,1987
1988-12-31,14,-57.0,Helsinki,60.153999999999996,24.956,FIN,1988
1989-12-31,14,-24.0,Helsinki,60.153999999999996,24.956,FIN,1989
1990-12-31,14,9.0,Helsinki,60.153999999999996,24.956,FIN,1990
1991-12-31,14,7.0,Helsinki,60.153999999999996,24.956,FIN,1991
1992-12-31,14,28.0,Helsinki,60.153999999999996,24.956,FIN,1992
1993-12-31,14,14.0,Helsinki,60.153999999999996,24.956,FIN,1993
1994-12-31,14,-17.0,Helsinki,60.153999999999996,24.956,FIN,1994
1995-12-31,14,-32.0,Helsinki,60.153999999999996,24.956,FIN,1995
1996-12-31,14,-67.0,Helsinki,60.153999999999996,24.956,FIN,1996
1997-12-31,14,-82.0,Helsinki,60.153999999999996,24.956,FIN,1997
1998-12-31,14,-70.0,Helsinki,60.153999999999996,24.956,FIN,1998
1999-12-31,14,-68.0,Helsinki,60.153999999999996,24.956,FIN,1999
2000-12-31,14,-76.0,Helsinki,60.153999999999996,24.956,FIN,2000
2001-12-31,14,-44.0,Helsinki,60.153999999999996,24.956,FIN,2001
2002-12-31,14,-53.0,Helsinki,60.153999999999996,24.956,FIN,2002
2003-12-31,14,-72.0,Helsinki,60.153999999999996,24.956,FIN,2003
2004-12-31,14,-66.0,Helsinki,60.153999999999996,24.956,FIN,2004
2005-12-31,14,-71.0,Helsinki,60.153999999999996,24.956,FIN,2005
2006-12-31,14,-75.0,Helsinki,60.153999999999996,24.956,FIN,2006
2007-12-31,14,-43.0,Helsinki,60.153999999999996,24.956,FIN,2007
2008-12-31,14,-19.0,Helsinki,60.153999999999996,24.956,FIN,2008
2009-12-31,14,-39.0,Helsinki,60.153999999999996,24.956,FIN,2009
2010-12-31,14,-66.0,Helsinki,60.153999999999996,24.956,FIN,2010
2011-12-31,14,-53.0,Helsinki,60.153999999999996,24.956,FIN,2011
2012-12-31,14,-68.0,Helsinki,60.153999999999996,24.956,FIN,2012
2013-12-31,14,-97.0,Helsinki,60.153999999999996,24.956,FIN,2013
2014-12-31,14,-108.0,Helsinki,60.153999999999996,24.956,FIN,2014
2015-12-31,14,-67.0,Helsinki,60.153999999999996,24.956,FIN,2015
2016-12-31,14,-81.0,Helsinki,60.153999999999996,24.956,FIN,2016
1985-12-31,20,0.0,Vlissingen,51.442,3.596,NLD,1985
1986-12-31,20,-11.0,Vlissingen,51.442,3.596,NLD,1986
1987-12-31,20,-15.0,Vlissingen,51.442,3.596,NLD,1987
1988-12-31,20,-12.0,Vlissingen,51.442,3.596,NLD,1988
1989-12-31,20,-9.0,Vlissingen,51.442,3.596,NLD,1989
1990-12-31,20,-3.0,Vlissingen,51.442,3.596,NLD,1990
1991-12-31,20,-9.0,Vlissingen,51.442,3.596,NLD,1991
1992-12-31,20,-7.0,Vlissingen,51.442,3.596,NLD,1992
1993-12-31,20,-16.0,Vlissingen,51.442,3.596,NLD,1993
1994-12-31,20,-13.0,Vlissingen,51.442,3.596,NLD,1994
1995-12-31,20,-11.0,Vlissingen,51.442,3.596,NLD,1995
1996-12-31,20,-11.0,Vlissingen,51.442,3.596,NLD,1996
1997-12-31,20,-12.0,Vlissingen,51.442,3.596,NLD,1997
1998-12-31,20,0.0,Vlissingen,51.442,3.596,NLD,1998
1999-12-31,20,5.0,Vlissingen,51.442,3.596,NLD,1999
2000-12-31,20,6.0,Vlissingen,51.442,3.596,NLD,2000
2001-12-31,20,28.0,Vlissingen,51.442,3.596,NLD,2001
2002-12-31,20,40.0,Vlissingen,51.442,3.596,NLD,2002
2003-12-31,20,36.0,Vlissingen,51.442,3.596,NLD,2003
2004-12-31,20,40.0,Vlissingen,51.442,3.596,NLD,2004
2005-12-31,20,47.0,Vlissingen,51.442,3.596,NLD,2005
2006-12-31,20,45.0,Vlissingen,51.442,3.596,NLD,2006
2007-12-31,20,56.0,Vlissingen,51.442,3.596,NLD,2007
2008-12-31,20,63.0,Vlissingen,51.442,3.596,NLD,2008
2009-12-31,20,60.0,Vlissingen,51.442,3.596,NLD,2009
2010-12-31,20,56.0,Vlissingen,51.442,3.596,NLD,2010
2011-12-31,20,57.0,Vlissingen,51.442,3.596,NLD,2011
2012-12-31,20,48.0,Vlissingen,51.442,3.596,NLD,2012
2013-12-31,20,41.0,Vlissingen,51.442,3.596,NLD,2013
2014-12-31,20,46.0,Vlissingen,51.442,3.596,NLD,2014
2015-12-31,20,50.0,Vlissingen,51.442,3.596,NLD,2015
2016-12-31,20,55.0,Vlissingen,51.442,3.596,NLD,2016
1985-12-31,22,0.0,Hoek Van Holland,51.978,4.12,NLD,1985
1986-12-31,22,-9.0,Hoek Van Holland,51.978,4.12,NLD,1986
1987-12-31,22,-14.0,Hoek Van Holland,51.978,4.12,NLD,1987
1988-12-31,22,-10.0,Hoek Van Holland,51.978,4.12,NLD,1988
1989-12-31,22,-4.0,Hoek Van Holland,51.978,4.12,NLD,1989
1990-12-31,22,7.0,Hoek Van Holland,51.978,4.12,NLD,1990
1991-12-31,22,-1.0,Hoek Van Holland,51.978,4.12,NLD,1991
1992-12-31,22,-2.0,Hoek Van Holland,51.978,4.12,NLD,1992
1993-12-31,22,-13.0,Hoek Van Holland,51.978,4.12,NLD,1993
1994-12-31,22,-12.0,Hoek Van Holland,51.978,4.12,NLD,1994
1995-12-31,22,-11.0,Hoek Van Holland,51.978,4.12,NLD,1995
1996-12-31,22,-13.0,Hoek Van Holland,51.978,4.12,NLD,1996
1997-12-31,22,-13.0,Hoek Van Holland,51.978,4.12,NLD,1997
1998-12-31,22,-1.0,Hoek Van Holland,51.978,4.12,NLD,1998
1999-12-31,22,5.0,Hoek Van Holland,51.978,4.12,NLD,1999
2000-12-31,22,7.0,Hoek Van Holland,51.978,4.12,NLD,2000
2001-12-31,22,31.0,Hoek Van Holland,51.978,4.12,NLD,2001
2002-12-31,22,44.0,Hoek Van Holland,51.978,4.12,NLD,2002
2003-12-31,22,38.0,Hoek Van Holland,51.978,4.12,NLD,2003
2004-12-31,22,37.0,Hoek Van Holland,51.978,4.12,NLD,2004
2005-12-31,22,36.0,Hoek Van Holland,51.978,4.12,NLD,2005
2006-12-31,22,30.0,Hoek Van Holland,51.978,4.12,NLD,2006
2007-12-31,22,36.0,Hoek Van Holland,51.978,4.12,NLD,2007
